ID,Round_Numb,Year,Show,Date,Show_Round,Class_Short,Class Numb,Class_Round,Full_Group,Group_State,EA_Tot_Sc,EA_Tot_Rnk,MA_Tot_Sc,MA_Tot_Rnk,DA_Tot_Sc,DA_Tot_Rnk,Tot_GE_Sc,Tot_GE_Rnk,Subtot_Sc,Subtot_Rnk,Pen_Sc,Tot_Sc,Seed Score,Tot_Rnk,Ovr_Rnk,Attend,WC Round,Prv Class,Prv Attend,Prv WC Round,Prv Fin Score,Prv Fin Place,Fin Score,Fin Place,Finalist
11415,3,2019,Nashville Regional,3/9/2019,Finals,SA,2,-,Daviess County HS (KY),KY,15.02,10,15.07,12,14.6,10,29.1,11,73.79,12,0,73.79,76.79,12,12,1,1,2,1,1,79.09,89,80.11,96,0
11417,3,2019,Nashville Regional,3/9/2019,Finals,IA,1,-,University of South Florida A (FL),FL,16.27,2,16.08,2,16.1,2,32.4,2,80.85,2,0,80.85,83.85,2,2,1,3,1,0,0,0,0,93.555,4,1
11419,3,2019,Nashville Regional,3/9/2019,Finals,IO,3,-,Alta Marea (AL),AL,17,1,16.8,1,17,1,34,1,84.8,1,0,84.8,87.80,1,1,1,3,3,1,3,85.95,13,91.4,10,1
11420,3,2019,Nashville Regional,3/9/2019,Finals,IO,3,-,JSU Center Stage (AL),AL,16.8,2,16.4,2,16.9,2,33.5,2,83.6,2,0,83.6,86.60,2,2,1,2,3,0,0,0,0,87.4,16,0
11422,3,2019,Nashville Regional,3/9/2019,Finals,IO,3,-,Marian University Enso (IN),IN,14.6,4,14.6,4,14,4,29.6,4,72.8,4,0,72.8,75.80,4,4,1,1,3,0,0,0,0,78.7,41,0
11423,3,2019,Nashville Regional,3/9/2019,Finals,IW,5,-,Lexis (KY),KY,16.2,1,16.4,1,16,1,32.1,1,80.7,1,0.1,80.6,83.60,1,1,1,3,5,1,2,83,18,86.9,14,1
11424,3,2019,Nashville Regional,3/9/2019,Finals,IW,5,-,University of South Florida (FL),FL,15.2,2,15.9,2,14.8,2,30.4,2,76.3,2,0,76.3,79.30,2,2,1,1,5,1,2,82.3,19,80.4,25,0
11433,3,2019,Phoenix Regional,3/9/2019,Finals,SA,2,-,Bel Air HS (TX),TX,15.47,6,13.34,14,15.3,6,30.7,8,74.81,9,0,74.81,77.81,9,9,1,1,2,0,0,0,0,80.94,88,0
11442,3,2019,Phoenix Regional,3/9/2019,Finals,SO,4,-,Eastlake HS (TX),TX,16.1,1,15.9,1,15.9,1,31.4,2,79.3,1,0,79.3,82.30,1,1,1,2,4,1,3,93.6,5,83.1,29,0
11443,3,2019,Phoenix Regional,3/9/2019,Finals,SO,4,-,Mountain Ridge HS (AZ),AZ,15.3,3,14.6,2,15.4,2,31.9,1,77.2,2,0,77.2,80.20,2,2,1,2,4,0,0,0,0,82.6,31,0
11447,3,2019,Phoenix Regional,3/9/2019,Finals,IO,3,-,702 Ind-Guard (NV),NV,15.7,1,14.8,1,14.9,1,30.2,1,75.6,1,0,75.6,78.60,1,1,1,1,3,1,1,77.9,40,81.2,35,0
11448,3,2019,Phoenix Regional,3/9/2019,Finals,IW,5,-,FeniX Independent (AZ),AZ,15.7,1,15,1,15.6,1,32.6,1,78.9,1,0,78.9,81.90,1,1,1,2,5,1,2,81.1,21,84.5,18,0
11459,3,2019,Portland Regional,3/9/2019,Finals,IA,1,-,Rhapsody (WA),WA,14.82,1,14.41,1,14.9,1,30.3,1,74.43,1,0,74.43,77.43,1,1,1,2,1,1,2,84.82,21,86.01,21,0
11463,3,2019,Portland Regional,3/9/2019,Finals,IO,3,-,Cascadia Winterguard (OR),OR,15,2,15.8,2,14.9,2,29.4,2,75.1,2,0,75.1,78.10,2,2,1,1,3,1,2,82.4,21,81,37,0
11464,3,2019,Springfield Regional,3/9/2019,Finals,SA,2,-,Blue Springs HS (MO),MO,16.47,1,17.14,1,17.2,1,34.5,1,85.31,1,0,85.31,88.31,1,1,1,3,2,0,0,0,0,93.07,6,1
11467,3,2019,Springfield Regional,3/9/2019,Finals,SA,2,-,Lafayette HS (MO),MO,15.68,3,15.53,7,15.7,3,31.8,4,78.71,4,0,78.71,81.71,4,4,1,3,2,1,2,86.97,31,90.905,20,1
11473,3,2019,Springfield Regional,3/9/2019,Finals,SA,2,-,Wentzville Holt HS Varsity (MO),MO,14.42,11,14.89,9,14.4,12,30.1,9,73.81,9,0.6,73.21,76.21,10,10,1,1,2,0,0,0,0,80.89,89,0
11479,3,2019,Springfield Regional,3/9/2019,Finals,IA,1,-,National Avenue (MO),MO,15.53,2,15.81,1,16.1,1,31.2,1,78.64,1,0,78.64,81.64,1,1,1,3,1,1,3,87,13,88.77,13,1
11480,3,2019,Springfield Regional,3/9/2019,Finals,IA,1,-,Crossroads (IA),IA,15.94,1,15.34,2,15.8,2,30.5,2,77.58,2,0,77.58,80.58,2,2,1,2,1,0,0,0,0,84,30,0
11482,3,2019,Springfield Regional,3/9/2019,Finals,SO,4,-,Kickapoo HS (MO),MO,15.8,1,14.3,1,14.8,2,28.9,1,73.8,1,0,73.8,76.80,1,1,1,2,4,1,2,82.7,35,82.3,35,0
11483,3,2019,Springfield Regional,3/9/2019,Finals,SO,4,-,Bentonville HS (AR),AR,15.2,2,14.2,2,15,1,28.5,2,72.9,2,0,72.9,75.90,2,2,1,2,4,1,3,85.65,14,82.9,34,0
11484,3,2019,Springfield Regional,3/9/2019,Finals,IO,3,-,The Pride of Missouri State (MO),MO,15.9,1,15.8,1,15.4,1,31.4,1,78.5,1,0,78.5,81.50,1,1,1,1,3,1,1,82.8,27,83.3,27,0
11485,3,2019,Springfield Regional,3/9/2019,Finals,IW,5,-,Northwest Independent (MO),MO,13.9,1,13.5,1,13.6,1,27.6,1,68.6,1,0,68.6,71.60,1,1,1,1,5,0,0,0,0,73.6,30,0
11486,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,Flushing HS (MI),MI,16.14,1,15.54,3,16,3,33,1,80.68,1,0,80.68,83.68,1,2,1,2,2,1,3,83.41,25,88.02,34,0
11487,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,A.A. Stagg HS (IL),IL,15.47,3,15.74,2,16.7,1,31.4,2,79.31,2,0,79.31,82.31,2,4,1,2,2,1,3,89.715,13,88.51,49,0
11488,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,Jenison HS (MI),MI,15.28,4,15.94,1,16.5,2,31.3,3,79.02,3,0,79.02,82.02,3,5,1,2,2,1,2,85.97,34,88.57,55,0
11489,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,Troy Athens HS (MI),MI,14.87,5,15.27,4,14.8,8,31.3,3,76.24,4,0,76.24,79.24,4,10,1,2,2,1,1,80.24,81,86.13,53,0
11490,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,Beavercreek HS (OH),OH,15.66,2,15.08,5,15.2,6,29.5,5,75.44,5,0,75.44,78.44,5,11,1,1,4,1,1,73.7,59,79.09,102,0
11491,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,Hudsonville HS (MI),MI,14.53,7,14.68,6,15.1,7,29.3,6,73.61,6,0,73.61,76.61,6,13,1,1,2,1,1,77.47,99,79.26,100,0
11492,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,Franklin HS WG (OH),OH,14.68,6,14.09,8,15.7,4,28.5,7,72.97,7,0,72.97,75.97,7,14,1,1,2,1,1,75.83,110,83.62,77,0
11495,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 1,Southgate Anderson HS (MI),MI,13.48,10,12.95,11,14.3,10,26.9,9,67.63,10,0,67.63,70.63,10,20,1,1,2,1,1,74.96,118,75.54,123,0
11499,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,Archbishop Carroll HS (OH),OH,16.48,2,16.08,2,15.6,4,32.1,2,80.26,2,0,80.26,83.26,2,3,1,2,2,1,1,80.79,78,89.18,30,0
11500,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,West Bloomfield HS (MI),MI,15.48,6,15.28,5,16.2,3,32,3,78.96,3,0,78.96,81.96,3,6,1,1,2,1,2,84.87,41,80.28,93,0
11501,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,Lake Orion HS (MI),MI,15.86,4,15.75,4,16.3,2,30.9,6,78.81,4,0.2,78.61,81.61,4,7,1,1,2,1,3,84.27,22,81.35,85,0
11502,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,Adlai E. Stevenson HS (IL),IL,16.19,3,16,3,15,7,31.2,5,78.39,5,0,78.39,81.39,5,8,1,1,2,0,0,0,0,85.63,61,0
11503,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,Ada HS (OH),OH,15.75,5,15.27,6,15.3,5,31.5,4,77.82,6,0,77.82,80.82,6,9,1,2,4,1,1,75.6,57,89.69,31,0
11506,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,Minooka Community HS (IL),IL,13.69,9,13.49,9,14.9,8,28,9,70.08,9,0,70.08,73.08,9,16,1,1,2,1,1,75.99,108,74.73,125,0
11507,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,Novi HS (MI),MI,13.22,11,12.62,12,14.3,10,27.6,10,67.74,10,0,67.74,70.74,10,19,1,1,2,1,1,75.59,113,76.49,119,0
11508,1,2019,Flint Regional,3/9/2019,Prelims,SA,2,Round 2,Morris Community HS (IL),IL,13.03,13,12.89,10,13.9,12,27.5,11,67.32,11,0,67.32,70.32,11,22,1,1,2,1,1,77.92,96,78.75,108,0
11511,1,2019,Flint Regional,3/9/2019,Prelims,IA,1,-,Odin Winter Guard (MI),MI,15.35,1,15.42,1,15.1,1,29.5,1,75.37,1,0,75.37,78.37,1,1,1,1,1,1,2,82.32,30,79.75,41,0
11513,1,2019,Flint Regional,3/9/2019,Prelims,IA,1,-,Rangerettes (OH),OH,13.55,4,14.48,3,14.6,3,27.4,4,70.03,3,0,70.03,73.03,3,3,1,1,1,1,1,77.26,39,76.4,52,0
11515,1,2019,Flint Regional,3/9/2019,Prelims,IA,1,-,Linden Wings (MI),MI,12.88,6,12.35,6,14.9,2,27.4,4,67.53,5,0,67.53,70.53,5,5,1,1,1,1,1,73.64,51,74.06,56,0
11518,1,2019,Flint Regional,3/9/2019,Prelims,IO,3,-,Ovation (MI),MI,15.9,1,15.2,1,16.4,1,32.2,1,79.7,1,0,79.7,82.70,1,1,1,1,1,1,3,83.825,17,83.3,27,0
11519,1,2019,Flint Regional,3/9/2019,Prelims,IO,3,-,State of Art (MI),MI,15,2,14.8,2,15,2,29.9,2,74.7,2,0,74.7,77.70,2,2,1,1,3,0,0,0,0,81.6,34,0
11520,1,2019,Flint Regional,3/9/2019,Prelims,SW,6,-,Plymouth-Canton Educational Park (MI),MI,14.6,1,15.5,1,15.4,1,29.6,1,75.1,1,0,75.1,78.10,1,1,1,2,4,1,3,95.45,2,82.4,17,0
11521,1,2019,Flint Regional,3/9/2019,Prelims,IW,5,-,Onyx (OH),OH,17.6,1,17.7,1,16.5,1,34.6,1,86.4,1,0,86.4,89.40,1,1,1,3,5,1,3,89.15,8,90.7,10,1
11522,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 1,Pace HS (FL),FL,15.28,6,15.4,4,15.7,3,32.2,1,78.58,1,0,78.58,81.58,1,4,1,1,2,1,2,88.275,26,83.34,79,0
11526,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 1,Franklin HS (TN),TN,15.95,1,17.13,1,15.1,6,28.6,7,76.78,5,0,76.78,79.78,5,10,1,1,2,0,0,0,0,83.82,74,0
11527,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 1,Daviess County HS (KY),KY,15.75,2,15.35,5,15.3,5,30,5,76.4,6,0,76.4,79.40,6,11,1,1,2,1,1,79.09,89,80.11,96,0
11528,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 1,Bob Jones HS (AL),AL,15.35,5,15.08,7,14.8,7,29,6,74.23,7,0,74.23,77.23,7,12,1,1,2,0,0,0,0,82.23,82,0
11530,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 1,Hardin Valley Academy (TN),TN,14.75,8,12.61,11,14.7,8,26.9,10,68.96,10,0,68.96,71.96,9,19,1,1,2,1,1,79.15,88,78.62,109,0
11531,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 1,Mt. Juliet HS (TN),TN,15.68,4,15.13,6,14,11,28.5,8,73.31,8,5.5,67.81,70.81,10,20,1,1,2,0,0,0,0,81.41,84,0
11536,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 2,Seymour HS (TN),TN,16.2,2,15.88,3,15.6,4,31.5,3,79.18,2,0.3,78.88,81.88,3,3,1,1,2,1,1,83.48,63,82.02,83,0
11538,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 2,Clinton HS (MS),MS,15,6,14.86,7,16.7,1,32.3,2,78.86,4,2,76.86,79.86,5,9,1,2,2,1,1,79.37,86,90.175,24,0
11541,1,2019,Nashville Regional,3/9/2019,Prelims,SA,2,Round 2,Oak Ridge HS (TN),TN,14.46,9,14.66,8,15.7,3,28.4,8,73.22,8,0,73.22,76.22,8,15,1,1,2,0,0,0,0,73.19,132,0
11545,1,2019,Nashville Regional,3/9/2019,Prelims,IA,1,-,University of South Florida A (FL),FL,16.01,2,16.14,2,15.9,2,32.5,2,80.55,2,0,80.55,83.55,2,2,1,3,1,0,0,0,0,93.555,4,1
11548,1,2019,Nashville Regional,3/9/2019,Prelims,IA,1,-,The University of Memphis Winter Guard (TN),TN,13.6,5,14.73,5,14,5,27.7,5,70.03,5,0,70.03,73.03,5,5,1,1,1,0,0,0,0,77.99,44,0
11549,1,2019,Nashville Regional,3/9/2019,Prelims,IO,3,-,Alta Marea (AL),AL,16.9,1,16.5,1,17,1,33.6,1,84,1,0,84,87.00,1,1,1,3,3,1,3,85.95,13,91.4,10,1
11550,1,2019,Nashville Regional,3/9/2019,Prelims,IO,3,-,JSU Center Stage (AL),AL,16.7,2,16.3,2,16.9,2,33.2,2,83.1,2,0,83.1,86.10,2,2,1,2,3,0,0,0,0,87.4,16,0
11552,1,2019,Nashville Regional,3/9/2019,Prelims,IO,3,-,Marian University Enso (IN),IN,14.6,3,14.7,4,13.8,4,29.1,4,72.2,4,0,72.2,75.20,4,4,1,1,3,0,0,0,0,78.7,41,0
11553,1,2019,Nashville Regional,3/9/2019,Prelims,IW,5,-,Lexis (KY),KY,16.1,1,16.5,1,15.8,1,31.4,1,79.8,1,0,79.8,82.80,1,1,1,3,5,1,2,83,18,86.9,14,1
11554,1,2019,Nashville Regional,3/9/2019,Prelims,IW,5,-,University of South Florida (FL),FL,15.3,2,16,2,14.5,2,30,2,75.8,2,0,75.8,78.80,2,2,1,1,5,1,2,82.3,19,80.4,25,0
11571,1,2019,Phoenix Regional,3/9/2019,Prelims,SA,2,Round 2,Bel Air HS (TX),TX,16.14,2,13.21,9,15.1,4,29.4,7,73.85,6,0,73.85,76.85,6,9,1,1,2,0,0,0,0,80.94,88,0
11579,1,2019,Phoenix Regional,3/9/2019,Prelims,SO,4,-,Eastlake HS (TX),TX,15.8,1,15.8,1,15.7,1,30.5,1,77.8,1,0.3,77.5,80.50,1,1,1,2,4,1,3,93.6,5,83.1,29,0
11580,1,2019,Phoenix Regional,3/9/2019,Prelims,SO,4,-,Mountain Ridge HS (AZ),AZ,14.9,3,14.4,3,14.9,2,30.5,1,74.7,2,0,74.7,77.70,2,2,1,2,4,0,0,0,0,82.6,31,0
11584,1,2019,Phoenix Regional,3/9/2019,Prelims,IO,3,-,702 Ind-Guard (NV),NV,15.5,1,15,1,14.5,1,29.1,1,74.1,1,0,74.1,77.10,1,1,1,1,3,1,1,77.9,40,81.2,35,0
11585,1,2019,Phoenix Regional,3/9/2019,Prelims,IW,5,-,FeniX Independent (AZ),AZ,15.5,1,15,1,15.1,1,32.1,1,77.7,1,0,77.7,80.70,1,1,1,2,5,1,2,81.1,21,84.5,18,0
11587,1,2019,Pittsburgh Regional,3/9/2019,Prelims,SA,2,-,Westerville City School District (OH),OH,15.34,5,16.13,2,16.1,3,32.9,2,80.47,2,0,80.47,83.47,2,2,1,2,2,1,2,83.115,60,90.6,21,0
11591,1,2019,Pittsburgh Regional,3/9/2019,Prelims,SA,2,-,Chambersburg HS (PA),PA,16.33,2,14.81,7,15,7,29.8,8,75.94,6,0,75.94,78.94,6,6,1,1,2,0,0,0,0,82.72,80,0
11592,1,2019,Pittsburgh Regional,3/9/2019,Prelims,SA,2,-,Central Crossing HS (OH),OH,15.01,6,15.66,4,14.7,9,30.1,7,75.47,7,0,75.47,78.47,7,7,1,2,2,0,0,0,0,85.2,62,0
11594,1,2019,Pittsburgh Regional,3/9/2019,Prelims,SA,2,-,Dublin Coffman HS (OH),OH,14.21,10,14.62,8,14.1,10,28.7,10,71.63,9,0,71.63,74.63,9,9,1,1,2,0,0,0,0,78.51,110,0
11599,1,2019,Pittsburgh Regional,3/9/2019,Prelims,SA,2,-,Hilliard Darby HS (OH),OH,13.87,12,13.73,12,13.5,13,26.5,14,67.6,14,0,67.6,70.60,14,14,1,1,2,1,1,73.59,123,71.93,135,0
11601,1,2019,Pittsburgh Regional,3/9/2019,Prelims,IA,1,-,Legacy Winter Guard (Canada),Canada,15.14,1,15.2,2,15.9,1,30.6,2,76.84,2,0,76.84,79.84,2,2,1,2,1,1,1,71.14,54,84.08,29,0
11602,1,2019,Pittsburgh Regional,3/9/2019,Prelims,IA,1,-,Collage (OH),OH,14.41,4,14.41,3,15.4,2,29.9,3,74.12,3,0,74.12,77.12,3,3,1,2,1,0,0,0,0,84.52,24,0
11604,1,2019,Pittsburgh Regional,3/9/2019,Prelims,IA,1,-,Lake Erie Regiment (PA),PA,14.01,5,13.95,5,14.1,5,28.8,5,70.86,5,0,70.86,73.86,5,5,1,1,1,1,1,75.85,46,76.72,51,0
11606,1,2019,Pittsburgh Regional,3/9/2019,Prelims,SO,4,-,Jamestown HS (NY),NY,14.9,1,15.7,1,15.6,1,31.3,1,77.5,1,0,77.5,80.50,1,1,1,2,4,1,1,80.2,48,83.5,32,0
11607,1,2019,Pittsburgh Regional,3/9/2019,Prelims,IO,3,-,Top Hats (PA),PA,15.8,1,16.3,1,16.1,1,32.6,1,80.8,1,0,80.8,83.80,1,1,1,1,5,0,0,0,0,82.7,32,0
11608,1,2019,Pittsburgh Regional,3/9/2019,Prelims,IO,3,-,Lancaster Independent (NY),NY,15,2,15.2,2,15.2,2,31.1,2,76.5,2,0,76.5,79.50,2,2,1,1,3,1,2,79.4,24,82.7,32,0
11609,1,2019,Pittsburgh Regional,3/9/2019,Prelims,SW,6,-,Norwin HS (PA),PA,15.7,1,16.2,1,16.1,1,33.4,1,81.4,1,0,81.4,84.40,1,1,1,3,6,1,3,80.85,15,90.9,7,1
11620,1,2019,Portland Regional,3/9/2019,Prelims,IA,1,-,Rhapsody (WA),WA,14.95,1,14.21,1,14.9,1,30.4,1,74.46,1,0,74.46,77.46,1,1,1,2,1,1,2,84.82,21,86.01,21,0
11624,1,2019,Portland Regional,3/9/2019,Prelims,IO,3,-,Cascadia Winterguard (OR),OR,14.9,2,15.5,2,14.6,2,28.8,2,73.8,2,0,73.8,76.80,2,2,1,1,3,1,2,82.4,21,81,37,0
11629,1,2019,Springfield Regional,3/9/2019,Prelims,SA,2,Round 1,Wentzville Holt HS Varsity (MO),MO,15.23,5,14.96,5,14.4,8,30.9,1,75.49,5,0.6,74.89,77.89,5,9,1,1,2,0,0,0,0,80.89,89,0
11633,1,2019,Springfield Regional,3/9/2019,Prelims,SA,2,Round 1,Marquette HS (MO),MO,14.15,9,14.88,6,14.5,7,27.3,9,70.83,9,0,70.83,73.83,9,18,1,1,2,0,0,0,0,74.56,126,0
11634,1,2019,Springfield Regional,3/9/2019,Prelims,SA,2,Round 1,Park Hill HS (MO),MO,13.95,11,13.95,9,13.9,9,27,10,68.8,10,0,68.8,71.80,10,19,1,1,2,0,0,0,0,77.62,114,0
11636,1,2019,Springfield Regional,3/9/2019,Prelims,SA,2,Round 2,Blue Springs HS (MO),MO,16.81,1,16.6,1,16.7,1,33.9,1,84.01,1,0,84.01,87.01,1,1,1,3,2,0,0,0,0,93.07,6,1
11639,1,2019,Springfield Regional,3/9/2019,Prelims,SA,2,Round 2,Lafayette HS (MO),MO,15.29,5,15.08,5,15.2,4,31.5,3,77.07,4,0,77.07,80.07,4,5,1,3,2,1,2,86.97,31,90.905,20,1
11647,1,2019,Springfield Regional,3/9/2019,Prelims,IA,1,-,National Avenue (MO),MO,16.06,1,15.46,2,15.2,1,31.9,1,78.62,1,0,78.62,81.62,1,1,1,3,1,1,3,87,13,88.77,13,1
11648,1,2019,Springfield Regional,3/9/2019,Prelims,IA,1,-,Crossroads (IA),IA,15.81,2,15.79,1,14.8,3,29.9,3,76.3,2,0,76.3,79.30,2,2,1,2,1,0,0,0,0,84,30,0
11652,1,2019,Springfield Regional,3/9/2019,Prelims,IA,1,-,Synchronicity Winter Guard (MO),MO,13.09,5,13.3,5,13,4,24.4,6,63.79,6,0,63.79,66.79,6,6,1,1,1,1,1,71.96,53,72.4,61,0
11653,1,2019,Springfield Regional,3/9/2019,Prelims,SO,4,-,Kickapoo HS (MO),MO,15.6,1,15,1,14.5,1,29.2,1,74.3,1,0,74.3,77.30,1,1,1,2,4,1,2,82.7,35,82.3,35,0
11654,1,2019,Springfield Regional,3/9/2019,Prelims,SO,4,-,Bentonville HS (AR),AR,15.2,2,13.4,2,13.9,2,27.4,2,69.9,2,0,69.9,72.90,2,2,1,2,4,1,3,85.65,14,82.9,34,0
11655,1,2019,Springfield Regional,3/9/2019,Prelims,SO,4,-,Washington HS (MO),MO,11.2,3,11,3,11.3,3,22.3,3,55.8,3,0,55.8,58.80,3,3,1,1,4,1,1,78,54,71.7,51,0
11656,1,2019,Springfield Regional,3/9/2019,Prelims,IO,3,-,The Pride of Missouri State (MO),MO,15.5,1,16.3,1,15.1,1,31.3,1,78.2,1,0,78.2,81.20,1,1,1,1,3,1,1,82.8,27,83.3,27,0
11657,1,2019,Springfield Regional,3/9/2019,Prelims,IW,5,-,Northwest Independent (MO),MO,13.9,1,14.2,1,13.4,1,27,1,68.5,1,0,68.5,71.50,1,1,1,1,5,0,0,0,0,73.6,30,0
11658,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,McEachern HS (GA),GA,16.74,2,16.73,1,16.8,1,33.3,1,83.57,1,0,83.57,88.07,1,1,1,2,2,1,1,75.69,112,86.045,43,0
11659,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,East Lincoln HS (NC),NC,17.06,1,16.53,2,16.4,3,33.3,1,83.29,2,0,83.29,87.79,2,2,1,3,2,0,0,0,0,91.76,14,1
11660,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Alpharetta HS (GA),GA,16.47,4,16.19,4,16.7,2,32.7,3,82.06,3,0,82.06,86.56,3,3,1,3,2,1,2,83.24,58,91.895,11,1
11661,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Harrison HS (GA),GA,16.73,3,16.2,3,16.1,4,32.1,4,81.13,4,0,81.13,85.63,4,4,1,3,2,1,2,86.865,33,91.12,18,1
11662,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Clover HS (SC),SC,16.13,6,16,5,16,5,31.8,6,79.93,5,0,79.93,84.43,5,5,1,2,2,0,0,0,0,87.195,38,0
11663,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Pope HS (GA),GA,16.14,5,15.75,6,15.5,7,31.2,7,78.59,6,0,78.59,83.09,6,6,1,2,2,1,1,80.13,83,88.04,51,0
11664,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Kennesaw Mountain HS (GA),GA,15.81,7,15.47,7,15.4,8,31.9,5,78.58,7,0,78.58,83.08,7,7,1,2,2,0,0,0,0,88.18,33,0
11665,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Milton HS (GA),GA,15.4,9,14.94,10,15.9,6,31,8,77.24,8,0,77.24,81.74,8,8,1,2,2,1,2,84.065,47,85.93,64,0
11666,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Soddy Daisy HS (TN),TN,15.8,8,15.14,8,15,9,30.4,9,76.34,9,0,76.34,80.84,9,9,1,2,2,0,0,0,0,87.84,58,0
11667,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Lambert HS (GA),GA,15.21,10,14.67,11,14.8,10,30.1,10,74.78,10,0,74.78,79.28,10,10,1,2,2,1,1,81.91,72,87.445,36,0
11670,3,2019,Atlanta Regional,3/3/2019,Finals,SA,2,-,Whitewater HS (GA),GA,14.21,14,14,14,14.3,12,29.3,11,71.81,13,0,71.81,76.31,13,13,1,1,2,0,0,0,0,80.32,92,0
11672,3,2019,Atlanta Regional,3/3/2019,Finals,IA,1,-,Divenire Winter Guard (AL),AL,16.34,1,15.74,1,15.8,1,31.5,1,79.38,1,0,79.38,83.88,1,1,1,3,1,1,1,76.75,44,91,6,1
11673,3,2019,Atlanta Regional,3/3/2019,Finals,IA,1,-,Reverie A (GA),GA,16.07,2,15.21,2,15.6,2,30.4,2,77.28,2,0,77.28,81.78,2,2,1,2,1,1,3,85.94,14,86.73,19,0
11674,3,2019,Atlanta Regional,3/3/2019,Finals,IA,1,-,Florida State Winter Guard (FL),FL,15.41,3,14.88,3,15.1,3,29.7,3,75.09,3,0,75.09,79.59,3,3,1,2,1,1,3,84.28,16,83.27,31,0
11675,3,2019,Atlanta Regional,3/3/2019,Finals,IA,1,-,University of Georgia (GA),GA,14.61,4,14.48,4,15,4,29,4,73.09,4,0,73.09,77.59,4,4,1,2,3,1,1,81,32,83.04,34,0
11676,3,2019,Atlanta Regional,3/3/2019,Finals,SO,4,-,East Coweta HS (GA),GA,16.2,1,15.6,1,16.4,1,32.7,1,80.9,1,0,80.9,85.40,1,1,1,3,4,1,1,82.9,38,91.5,8,1
11677,3,2019,Atlanta Regional,3/3/2019,Finals,SO,4,-,Mill Creek HS (GA),GA,15.8,2,15.2,2,16,2,31.7,2,78.7,2,0,78.7,83.20,2,2,1,2,4,1,2,84.8,26,86.1,25,0
11678,3,2019,Atlanta Regional,3/3/2019,Finals,SO,4,-,Marvin Ridge HS (NC),NC,15.4,3,14.7,4,15.2,4,31.2,3,76.5,3,0,76.5,81.00,3,3,1,3,4,1,3,92.55,6,88.4,13,1
11680,3,2019,Atlanta Regional,3/3/2019,Finals,SO,4,-,Byrnes HS (SC),SC,15.3,4,14.5,5,14.7,6,30,5,74.5,5,0.3,74.2,78.70,5,5,1,1,4,1,1,82.9,38,80.6,39,0
11681,3,2019,Atlanta Regional,3/3/2019,Finals,SO,4,-,Green Hope HS (NC),NC,14.2,6,14.2,6,14.9,5,29.2,6,72.5,6,0,72.5,77.00,6,6,1,2,2,1,3,95.79,4,84.1,28,0
11682,3,2019,Atlanta Regional,3/3/2019,Finals,IO,3,-,Paramount Open (GA),GA,16.8,1,16.5,1,17.8,1,34.7,1,85.8,1,0,85.8,90.30,1,1,1,3,3,1,3,90.8,7,97.45,2,1
11683,3,2019,Atlanta Regional,3/3/2019,Finals,IO,3,-,Alta Marea (AL),AL,16.3,2,16.3,2,16.8,3,33.1,2,82.5,2,0,82.5,87.00,2,2,1,3,3,1,3,85.95,13,91.4,10,1
11684,3,2019,Atlanta Regional,3/3/2019,Finals,IO,3,-,JSU Center Stage (AL),AL,16,4,16.1,3,17.2,2,32.7,3,82,3,0,82,86.50,3,3,1,2,3,0,0,0,0,87.4,16,0
